problemName,customerCount,status,vehicleFileID,cutoffTime,problemType,numUAVs,numTrucks,requireTruckAtDepot,requireDriver,Etype,ITER,runtimeSecondsByRunner,returncode,objective,totalTime,truckWaitingTime,uavWaitingTime,numTruckCustomers,numUAVCustomers,truckRoute,uavSorties
20170606T115437348436,100,solved,101,3600,2,3,-1,1,1,3,1,116.2683801651001,0,20235.161576,116.187532,193.090154,56156.317043,53.0,47.0,"[0, 80, 84, 10, 75, 72, 8, 91, 81, 23, 67, 27, 62, 49, 15, 83, 33, 71, 68, 41, 98, 47, 90, 40, 9, 39, 92, 26, 60, 64, 3, 16, 50, 87, 29, 53, 7, 18, 88, 1, 85, 55, 58, 59, 20, 66, 6, 63, 12, 37, 30, 34, 32, 61, 0]","[{'uav': 2, 'launch': 80, 'customer': 86, 'recovery': 72, 'launch_time': 437.134591, 'arrival_to_recovery_time': 1109.32099, 'sortie_duration': 672.186399, 'recovery_truck_arrival_time': 2342.752432, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1233.431442, 'estimated_improvement': 1113.465109}, {'uav': 3, 'launch': 80, 'customer': 21, 'recovery': 75, 'launch_time': 437.134591, 'arrival_to_recovery_time': 706.407984, 'sortie_duration': 269.273393, 'recovery_truck_arrival_time': 1143.014145, 'truck_waiting_time': 0.0, 'uav_waiting_time': 436.606161, 'estimated_improvement': 49.749955}, {'uav': 3, 'launch': 10, 'customer': 73, 'recovery': 81, 'launch_time': 1019.51557, 'arrival_to_recovery_time': 1702.118914, 'sortie_duration': 682.603344, 'recovery_truck_arrival_time': 2820.453899, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1118.334985, 'estimated_improvement': 1909.594062}, {'uav': 4, 'launch': 10, 'customer': 48, 'recovery': 8, 'launch_time': 1019.51557, 'arrival_to_recovery_time': 1661.131945, 'sortie_duration': 641.616375, 'recovery_truck_arrival_time': 2516.598714, 'truck_waiting_time': 0.0, 'uav_waiting_time': 855.466769, 'estimated_improvement': 301.007736}, {'uav': 2, 'launch': 75, 'customer': 2, 'recovery': 27, 'launch_time': 1173.014145, 'arrival_to_recovery_time': 1829.888832, 'sortie_duration': 656.874687, 'recovery_truck_arrival_time': 4360.82658, 'truck_waiting_time': 0.0, 'uav_waiting_time': 2530.937748, 'estimated_improvement': 1201.852866}, {'uav': 2, 'launch': 72, 'customer': 28, 'recovery': 27, 'launch_time': 2372.752432, 'arrival_to_recovery_time': 2886.052112, 'sortie_duration': 513.29968, 'recovery_truck_arrival_time': 4360.82658, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1474.774468, 'estimated_improvement': 702.034661}, {'uav': 3, 'launch': 8, 'customer': 57, 'recovery': 49, 'launch_time': 2546.598714, 'arrival_to_recovery_time': 3115.056616, 'sortie_duration': 568.457902, 'recovery_truck_arrival_time': 5145.750423, 'truck_waiting_time': 0.0, 'uav_waiting_time': 2030.693807, 'estimated_improvement': 1592.819887}, {'uav': 2, 'launch': 23, 'customer': 54, 'recovery': 33, 'launch_time': 3598.983046, 'arrival_to_recovery_time': 4116.144266, 'sortie_duration': 517.16122, 'recovery_truck_arrival_time': 6357.733712, 'truck_waiting_time': 0.0, 'uav_waiting_time': 2241.589446, 'estimated_improvement': 1120.345213}, {'uav': 3, 'launch': 23, 'customer': 94, 'recovery': 33, 'launch_time': 3598.983046, 'arrival_to_recovery_time': 4156.389006, 'sortie_duration': 557.40596, 'recovery_truck_arrival_time': 6357.733712, 'truck_waiting_time': 0.0, 'uav_waiting_time': 2201.344706, 'estimated_improvement': 410.490037}, {'uav': 4, 'launch': 23, 'customer': 31, 'recovery': 33, 'launch_time': 3598.983046, 'arrival_to_recovery_time': 4114.030016, 'sortie_duration': 515.04697, 'recovery_truck_arrival_time': 6357.733712, 'truck_waiting_time': 0.0, 'uav_waiting_time': 2243.703696, 'estimated_improvement': 299.691139}, {'uav': 2, 'launch': 49, 'customer': 79, 'recovery': 71, 'launch_time': 5175.750423, 'arrival_to_recovery_time': 5853.455617, 'sortie_duration': 677.705194, 'recovery_truck_arrival_time': 6721.371819, 'truck_waiting_time': 0.0, 'uav_waiting_time': 867.916201, 'estimated_improvement': 754.833015}, {'uav': 3, 'launch': 49, 'customer': 24, 'recovery': 41, 'launch_time': 5175.750423, 'arrival_to_recovery_time': 5702.853056, 'sortie_duration': 527.102633, 'recovery_truck_arrival_time': 7440.070551, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1737.217494, 'estimated_improvement': 166.9791}, {'uav': 4, 'launch': 49, 'customer': 44, 'recovery': 68, 'launch_time': 5175.750423, 'arrival_to_recovery_time': 5679.649634, 'sortie_duration': 503.899211, 'recovery_truck_arrival_time': 7073.587752, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1393.938118, 'estimated_improvement': 44.704333}, {'uav': 2, 'launch': 15, 'customer': 99, 'recovery': 33, 'launch_time': 6001.992353, 'arrival_to_recovery_time': 6550.823866, 'sortie_duration': 548.831513, 'recovery_truck_arrival_time': 6357.733712, 'truck_waiting_time': 193.090154, 'uav_waiting_time': 0.0, 'estimated_improvement': 820.369298}, {'uav': 2, 'launch': 68, 'customer': 14, 'recovery': 9, 'launch_time': 7103.587752, 'arrival_to_recovery_time': 7600.881876, 'sortie_duration': 497.294125, 'recovery_truck_arrival_time': 8523.93827, 'truck_waiting_time': 0.0, 'uav_waiting_time': 923.056393, 'estimated_improvement': 458.145474}, {'uav': 3, 'launch': 41, 'customer': 35, 'recovery': 9, 'launch_time': 7470.070551, 'arrival_to_recovery_time': 7899.311434, 'sortie_duration': 429.240884, 'recovery_truck_arrival_time': 8523.93827, 'truck_waiting_time': 0.0, 'uav_waiting_time': 624.626835, 'estimated_improvement': 816.068032}, {'uav': 2, 'launch': 98, 'customer': 52, 'recovery': 92, 'launch_time': 7713.323486, 'arrival_to_recovery_time': 8067.818367, 'sortie_duration': 354.494881, 'recovery_truck_arrival_time': 8938.256854, 'truck_waiting_time': 0.0, 'uav_waiting_time': 870.438487, 'estimated_improvement': 74.69119}, {'uav': 4, 'launch': 47, 'customer': 13, 'recovery': 92, 'launch_time': 7770.951476, 'arrival_to_recovery_time': 8287.683788, 'sortie_duration': 516.732313, 'recovery_truck_arrival_time': 8938.256854, 'truck_waiting_time': 0.0, 'uav_waiting_time': 650.573065, 'estimated_improvement': 1012.221807}, {'uav': 2, 'launch': 90, 'customer': 45, 'recovery': 92, 'launch_time': 8090.595671, 'arrival_to_recovery_time': 8454.451332, 'sortie_duration': 363.855662, 'recovery_truck_arrival_time': 8938.256854, 'truck_waiting_time': 0.0, 'uav_waiting_time': 483.805521, 'estimated_improvement': 45.538417}, {'uav': 2, 'launch': 92, 'customer': 70, 'recovery': 16, 'launch_time': 8968.256854, 'arrival_to_recovery_time': 9545.393533, 'sortie_duration': 577.13668, 'recovery_truck_arrival_time': 11476.972471, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1931.578937, 'estimated_improvement': 1389.563281}, {'uav': 3, 'launch': 92, 'customer': 97, 'recovery': 16, 'launch_time': 8968.256854, 'arrival_to_recovery_time': 9474.114163, 'sortie_duration': 505.857309, 'recovery_truck_arrival_time': 11476.972471, 'truck_waiting_time': 0.0, 'uav_waiting_time': 2002.858308, 'estimated_improvement': 180.918042}, {'uav': 2, 'launch': 26, 'customer': 76, 'recovery': 16, 'launch_time': 9629.151349, 'arrival_to_recovery_time': 10252.170325, 'sortie_duration': 623.018976, 'recovery_truck_arrival_time': 11476.972471, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1224.802146, 'estimated_improvement': 2915.116228}, {'uav': 3, 'launch': 26, 'customer': 43, 'recovery': 16, 'launch_time': 9629.151349, 'arrival_to_recovery_time': 10102.524296, 'sortie_duration': 473.372947, 'recovery_truck_arrival_time': 11476.972471, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1374.448175, 'estimated_improvement': 424.992675}, {'uav': 4, 'launch': 26, 'customer': 74, 'recovery': 16, 'launch_time': 9629.151349, 'arrival_to_recovery_time': 9855.811023, 'sortie_duration': 226.659675, 'recovery_truck_arrival_time': 11476.972471, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1621.161447, 'estimated_improvement': 73.100876}, {'uav': 4, 'launch': 64, 'customer': 77, 'recovery': 87, 'launch_time': 9903.438094, 'arrival_to_recovery_time': 10478.938695, 'sortie_duration': 575.500601, 'recovery_truck_arrival_time': 11897.21318, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1418.274485, 'estimated_improvement': 378.037406}, {'uav': 2, 'launch': 3, 'customer': 5, 'recovery': 87, 'launch_time': 10646.145942, 'arrival_to_recovery_time': 11125.337046, 'sortie_duration': 479.191105, 'recovery_truck_arrival_time': 11897.21318, 'truck_waiting_time': 0.0, 'uav_waiting_time': 771.876133, 'estimated_improvement': 1464.613096}, {'uav': 3, 'launch': 3, 'customer': 46, 'recovery': 87, 'launch_time': 10646.145942, 'arrival_to_recovery_time': 11159.020239, 'sortie_duration': 512.874298, 'recovery_truck_arrival_time': 11897.21318, 'truck_waiting_time': 0.0, 'uav_waiting_time': 738.19294, 'estimated_improvement': 366.572375}, {'uav': 4, 'launch': 3, 'customer': 78, 'recovery': 87, 'launch_time': 10646.145942, 'arrival_to_recovery_time': 11341.610707, 'sortie_duration': 695.464766, 'recovery_truck_arrival_time': 11897.21318, 'truck_waiting_time': 0.0, 'uav_waiting_time': 555.602472, 'estimated_improvement': 43.880315}, {'uav': 2, 'launch': 50, 'customer': 96, 'recovery': 18, 'launch_time': 11569.9376, 'arrival_to_recovery_time': 12094.260934, 'sortie_duration': 524.323335, 'recovery_truck_arrival_time': 12789.786329, 'truck_waiting_time': 0.0, 'uav_waiting_time': 695.525394, 'estimated_improvement': 1130.955084}, {'uav': 3, 'launch': 50, 'customer': 22, 'recovery': 18, 'launch_time': 11569.9376, 'arrival_to_recovery_time': 12017.69015, 'sortie_duration': 447.752551, 'recovery_truck_arrival_time': 12789.786329, 'truck_waiting_time': 0.0, 'uav_waiting_time': 772.096178, 'estimated_improvement': 1105.548307}, {'uav': 4, 'launch': 50, 'customer': 100, 'recovery': 18, 'launch_time': 11569.9376, 'arrival_to_recovery_time': 12009.670551, 'sortie_duration': 439.732952, 'recovery_truck_arrival_time': 12789.786329, 'truck_waiting_time': 0.0, 'uav_waiting_time': 780.115777, 'estimated_improvement': 674.232771}, {'uav': 2, 'launch': 29, 'customer': 36, 'recovery': 85, 'launch_time': 12298.454283, 'arrival_to_recovery_time': 12909.622019, 'sortie_duration': 611.167736, 'recovery_truck_arrival_time': 13836.189524, 'truck_waiting_time': 0.0, 'uav_waiting_time': 926.567505, 'estimated_improvement': 641.436418}, {'uav': 3, 'launch': 29, 'customer': 82, 'recovery': 85, 'launch_time': 12298.454283, 'arrival_to_recovery_time': 12927.869215, 'sortie_duration': 629.414933, 'recovery_truck_arrival_time': 13836.189524, 'truck_waiting_time': 0.0, 'uav_waiting_time': 908.320308, 'estimated_improvement': 406.571638}, {'uav': 4, 'launch': 29, 'customer': 19, 'recovery': 85, 'launch_time': 12298.454283, 'arrival_to_recovery_time': 12887.288123, 'sortie_duration': 588.83384, 'recovery_truck_arrival_time': 13836.189524, 'truck_waiting_time': 0.0, 'uav_waiting_time': 948.901401, 'estimated_improvement': 85.317808}, {'uav': 2, 'launch': 1, 'customer': 4, 'recovery': 59, 'launch_time': 13469.341896, 'arrival_to_recovery_time': 13922.058778, 'sortie_duration': 452.716882, 'recovery_truck_arrival_time': 15233.895287, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1311.836509, 'estimated_improvement': 804.250183}, {'uav': 2, 'launch': 55, 'customer': 51, 'recovery': 63, 'launch_time': 14278.47445, 'arrival_to_recovery_time': 14923.072958, 'sortie_duration': 644.598508, 'recovery_truck_arrival_time': 16412.377365, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1489.304407, 'estimated_improvement': 1429.062358}, {'uav': 2, 'launch': 20, 'customer': 95, 'recovery': 63, 'launch_time': 15531.766651, 'arrival_to_recovery_time': 16123.509721, 'sortie_duration': 591.743071, 'recovery_truck_arrival_time': 16412.377365, 'truck_waiting_time': 0.0, 'uav_waiting_time': 288.867643, 'estimated_improvement': 1390.314304}, {'uav': 3, 'launch': 6, 'customer': 89, 'recovery': 30, 'launch_time': 16095.329042, 'arrival_to_recovery_time': 16657.559516, 'sortie_duration': 562.230474, 'recovery_truck_arrival_time': 18088.140924, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1430.581408, 'estimated_improvement': 1582.757275}, {'uav': 4, 'launch': 6, 'customer': 17, 'recovery': 34, 'launch_time': 16095.329042, 'arrival_to_recovery_time': 16783.439886, 'sortie_duration': 688.110844, 'recovery_truck_arrival_time': 18617.564152, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1834.124266, 'estimated_improvement': 598.292258}, {'uav': 2, 'launch': 63, 'customer': 56, 'recovery': 32, 'launch_time': 16442.377365, 'arrival_to_recovery_time': 17123.620231, 'sortie_duration': 681.242866, 'recovery_truck_arrival_time': 18915.115099, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1791.494868, 'estimated_improvement': 2543.50373}, {'uav': 2, 'launch': 12, 'customer': 65, 'recovery': 32, 'launch_time': 17531.594154, 'arrival_to_recovery_time': 18125.63486, 'sortie_duration': 594.040706, 'recovery_truck_arrival_time': 18915.115099, 'truck_waiting_time': 0.0, 'uav_waiting_time': 789.480239, 'estimated_improvement': 2011.730337}, {'uav': 3, 'launch': 37, 'customer': 42, 'recovery': 0, 'launch_time': 17862.865339, 'arrival_to_recovery_time': 18494.567119, 'sortie_duration': 631.70178, 'recovery_truck_arrival_time': 20235.161576, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1740.594457, 'estimated_improvement': 712.471381}, {'uav': 4, 'launch': 37, 'customer': 93, 'recovery': 0, 'launch_time': 17862.865339, 'arrival_to_recovery_time': 18522.096405, 'sortie_duration': 659.231066, 'recovery_truck_arrival_time': 20235.161576, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1713.065171, 'estimated_improvement': 474.544491}, {'uav': 2, 'launch': 34, 'customer': 25, 'recovery': 0, 'launch_time': 18647.564152, 'arrival_to_recovery_time': 19228.29519, 'sortie_duration': 580.731038, 'recovery_truck_arrival_time': 20235.161576, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1006.866386, 'estimated_improvement': 1578.118499}, {'uav': 3, 'launch': 34, 'customer': 11, 'recovery': 0, 'launch_time': 18647.564152, 'arrival_to_recovery_time': 19320.191457, 'sortie_duration': 672.627306, 'recovery_truck_arrival_time': 20235.161576, 'truck_waiting_time': 0.0, 'uav_waiting_time': 914.970118, 'estimated_improvement': 1370.191342}, {'uav': 4, 'launch': 34, 'customer': 69, 'recovery': 0, 'launch_time': 18647.564152, 'arrival_to_recovery_time': 19137.422115, 'sortie_duration': 489.857963, 'recovery_truck_arrival_time': 20235.161576, 'truck_waiting_time': 0.0, 'uav_waiting_time': 1097.739461, 'estimated_improvement': 823.900127}, {'uav': 2, 'launch': 61, 'customer': 38, 'recovery': 0, 'launch_time': 19515.560477, 'arrival_to_recovery_time': 20076.546415, 'sortie_duration': 560.985938, 'recovery_truck_arrival_time': 20235.161576, 'truck_waiting_time': 0.0, 'uav_waiting_time': 158.615161, 'estimated_improvement': 1909.117656}]"
