problemName,customerCount,status,vehicleFileID,cutoffTime,problemType,numUAVs,numTrucks,requireTruckAtDepot,requireDriver,Etype,ITER,runtimeSecondsByRunner,returncode,objective,totalTime,truckWaitingTime,uavWaitingTime,numTruckCustomers,numUAVCustomers,truckRoute,uavSorties
20170606T123621314894,50,solved,101,3600,2,3,-1,1,1,3,1,3.027005910873413,0,9196.469053,2.991233,790.640632,1693.779744,16.0,34.0,"[0, 20, 30, 47, 16, 11, 42, 37, 25, 40, 4, 34, 9, 22, 28, 24, 14, 0]","[(2, 14, 23, 0), (2, 28, 1, 24), (2, 9, 38, 22), (2, 0, 17, 20), (3, 14, 29, 0), (2, 22, 12, 28), (3, 9, 39, 22), (3, 22, 10, 28), (4, 9, 45, 22), (2, 16, 8, 11), (2, 37, 44, 25), (2, 4, 15, 34), (2, 34, 19, 9), (4, 14, 35, 0), (4, 22, 26, 28), (3, 34, 46, 9), (2, 47, 50, 16), (3, 16, 5, 11), (2, 20, 18, 30), (4, 34, 33, 9), (4, 16, 41, 11), (3, 20, 6, 30), (4, 20, 13, 30), (3, 28, 3, 24), (4, 28, 31, 24), (3, 4, 7, 34), (2, 40, 43, 4), (3, 0, 2, 20), (4, 0, 27, 20), (2, 24, 36, 14), (3, 24, 32, 14), (4, 24, 48, 14), (3, 47, 21, 16), (4, 47, 49, 16)]"
20170606T123654604464,50,solved,101,3600,2,3,-1,1,1,3,1,1.8375718593597412,0,9373.440479,1.802821,540.888428,916.462329,29.0,21.0,"[0, 23, 16, 28, 31, 37, 25, 3, 6, 42, 21, 33, 12, 50, 27, 2, 11, 40, 34, 32, 24, 30, 5, 22, 38, 26, 10, 8, 45, 36, 0]","[(2, 30, 19, 5), (2, 32, 18, 24), (2, 38, 20, 26), (3, 32, 35, 24), (2, 11, 1, 40), (4, 32, 44, 24), (3, 11, 14, 40), (2, 16, 49, 28), (2, 26, 9, 10), (3, 26, 13, 10), (3, 38, 46, 26), (2, 8, 17, 45), (4, 38, 43, 26), (3, 16, 39, 28), (3, 30, 47, 5), (4, 30, 41, 5), (2, 2, 7, 11), (3, 2, 29, 11), (4, 2, 4, 11), (2, 27, 15, 2), (3, 27, 48, 2)]"
20170606T123727622253,50,solved,101,3600,2,3,-1,1,1,3,1,2.6814351081848145,0,9457.227605,2.646048,508.122323,1321.843375,26.0,24.0,"[0, 45, 27, 3, 42, 6, 49, 29, 1, 15, 40, 41, 9, 7, 31, 14, 24, 30, 46, 26, 28, 32, 12, 43, 2, 16, 25, 0]","[(2, 1, 4, 15), (2, 7, 37, 31), (2, 9, 44, 7), (2, 29, 22, 1), (3, 1, 23, 15), (2, 28, 47, 32), (2, 40, 21, 41), (3, 9, 38, 7), (2, 12, 33, 43), (2, 41, 11, 9), (3, 12, 20, 43), (4, 9, 17, 7), (4, 1, 13, 15), (3, 7, 19, 31), (3, 41, 36, 9), (4, 12, 34, 43), (3, 29, 39, 1), (4, 29, 10, 1), (2, 15, 8, 40), (2, 49, 48, 29), (3, 49, 50, 29), (3, 15, 35, 40), (4, 49, 18, 29), (4, 15, 5, 40)]"
20170606T123800566693,50,solved,101,3600,2,3,-1,1,1,3,1,1.929523229598999,0,8967.86263,1.894108,409.295859,2099.867856,18.0,32.0,"[0, 45, 36, 8, 43, 5, 29, 1, 27, 7, 30, 41, 40, 38, 4, 24, 15, 50, 31, 0]","[(2, 7, 11, 30), (3, 7, 19, 30), (2, 8, 2, 43), (2, 45, 20, 36), (2, 31, 6, 0), (2, 0, 37, 45), (2, 40, 26, 38), (3, 8, 48, 43), (4, 8, 23, 43), (3, 40, 42, 38), (3, 45, 18, 36), (2, 50, 39, 31), (2, 41, 33, 40), (4, 40, 35, 38), (2, 4, 25, 24), (4, 7, 34, 30), (3, 50, 47, 31), (2, 15, 13, 50), (3, 41, 9, 40), (4, 45, 16, 36), (2, 38, 32, 4), (2, 36, 49, 8), (2, 43, 46, 5), (2, 27, 44, 7), (4, 41, 21, 40), (3, 4, 10, 24), (3, 43, 17, 5), (4, 43, 3, 5), (3, 36, 28, 8), (3, 27, 14, 7), (2, 5, 12, 29), (4, 36, 22, 8)]"
20170606T123921635977,50,solved,101,3600,2,3,-1,1,1,3,1,2.540830135345459,0,9591.245863,2.506239,249.917345,1438.684102,34.0,16.0,"[0, 7, 35, 18, 14, 28, 26, 12, 49, 16, 43, 3, 30, 29, 13, 31, 21, 36, 47, 19, 45, 41, 37, 34, 27, 10, 8, 50, 6, 32, 44, 42, 4, 9, 24, 0]","[(2, 4, 48, 9), (2, 50, 33, 6), (2, 43, 23, 3), (2, 8, 38, 50), (3, 43, 2, 3), (3, 50, 20, 6), (3, 8, 22, 50), (2, 10, 17, 8), (2, 6, 46, 32), (3, 10, 11, 8), (3, 4, 15, 9), (4, 50, 5, 6), (4, 4, 1, 9), (4, 8, 40, 50), (2, 3, 25, 30), (4, 10, 39, 8)]"
20170606T181732755419,50,solved,101,3600,2,3,-1,1,1,3,1,1.6520931720733643,0,11360.793263,1.616977,132.562086,1884.334651,23.0,27.0,"[0, 48, 26, 5, 15, 16, 33, 30, 45, 42, 27, 31, 1, 49, 18, 47, 6, 12, 17, 28, 13, 11, 14, 35, 0]","[(2, 35, 38, 0), (2, 16, 4, 33), (3, 16, 7, 33), (2, 27, 40, 31), (2, 49, 32, 18), (3, 35, 24, 0), (4, 35, 22, 0), (2, 1, 19, 49), (2, 33, 46, 30), (3, 1, 8, 49), (2, 18, 10, 47), (2, 11, 29, 14), (3, 27, 21, 31), (2, 13, 50, 11), (2, 47, 9, 6), (2, 30, 3, 45), (3, 47, 36, 6), (2, 17, 44, 28), (3, 17, 34, 28), (3, 13, 43, 11), (4, 13, 23, 11), (2, 42, 41, 27), (3, 49, 2, 18), (4, 16, 20, 33), (4, 49, 39, 18), (4, 17, 37, 28), (4, 47, 25, 6)]"
20170606T181907372750,50,solved,101,3600,2,3,-1,1,1,3,1,2.45603609085083,0,13195.961206,2.420122,102.607707,1719.958773,24.0,26.0,"[0, 23, 44, 15, 7, 12, 35, 24, 11, 8, 17, 10, 28, 25, 3, 43, 48, 41, 46, 21, 30, 20, 34, 6, 22, 0]","[(2, 28, 40, 25), (2, 6, 2, 22), (2, 11, 31, 8), (2, 12, 50, 35), (2, 35, 13, 24), (2, 15, 5, 7), (2, 7, 9, 12), (2, 34, 26, 6), (2, 17, 14, 10), (3, 12, 18, 35), (3, 35, 47, 24), (3, 28, 16, 25), (2, 23, 39, 44), (3, 15, 1, 7), (2, 24, 45, 11), (4, 35, 32, 24), (2, 8, 33, 17), (3, 17, 36, 10), (4, 15, 19, 7), (3, 11, 27, 8), (4, 17, 4, 10), (3, 24, 37, 11), (3, 8, 42, 17), (4, 8, 29, 17), (4, 24, 49, 11), (3, 6, 38, 22)]"
20170606T182048138619,50,solved,101,3600,2,3,-1,1,1,3,1,3.7614758014678955,0,11480.897271,3.722729,350.342042,2193.626605,22.0,28.0,"[0, 3, 28, 45, 35, 47, 10, 23, 46, 26, 12, 24, 25, 36, 43, 9, 8, 30, 18, 1, 19, 20, 4, 0]","[(2, 18, 2, 1), (2, 28, 50, 45), (2, 19, 27, 20), (2, 25, 14, 36), (2, 47, 22, 10), (2, 26, 31, 12), (3, 25, 29, 36), (3, 19, 38, 20), (2, 35, 44, 47), (3, 26, 11, 12), (3, 18, 34, 1), (4, 19, 5, 20), (2, 10, 48, 23), (2, 36, 41, 43), (2, 4, 17, 0), (3, 10, 33, 23), (4, 26, 15, 12), (4, 25, 7, 36), (3, 47, 37, 10), (4, 10, 49, 23), (4, 47, 21, 10), (3, 35, 6, 47), (2, 45, 39, 35), (4, 35, 42, 47), (2, 23, 40, 46), (3, 4, 13, 0), (2, 30, 32, 18), (3, 45, 16, 35)]"
20170606T183214059726,50,solved,101,3600,2,3,-1,1,1,3,1,2.186476945877075,0,9265.970656,2.1506,350.457814,2312.921765,17.0,33.0,"[0, 46, 34, 24, 10, 19, 50, 25, 39, 22, 14, 40, 33, 20, 9, 27, 31, 11, 0]","[(2, 39, 4, 22), (3, 39, 28, 22), (2, 20, 3, 9), (2, 22, 45, 14), (3, 22, 30, 14), (4, 39, 37, 22), (2, 33, 7, 20), (2, 9, 6, 27), (2, 14, 8, 40), (2, 25, 41, 39), (3, 25, 43, 39), (3, 14, 21, 40), (4, 25, 5, 39), (2, 27, 17, 31), (2, 24, 49, 10), (3, 24, 47, 10), (3, 20, 42, 9), (4, 14, 12, 40), (2, 46, 38, 34), (2, 34, 2, 24), (3, 9, 29, 27), (3, 34, 35, 24), (4, 24, 32, 10), (3, 27, 44, 31), (4, 22, 23, 14), (3, 33, 26, 20), (2, 19, 18, 50), (4, 20, 15, 9), (3, 46, 48, 34), (4, 34, 13, 24), (2, 0, 16, 46), (2, 40, 36, 33), (3, 40, 1, 33)]"
20170607T112639731371,50,solved,101,3600,2,3,-1,1,1,3,1,2.131040096282959,0,9072.4637,2.095186,679.559539,1683.964004,19.0,31.0,"[0, 2, 9, 8, 30, 45, 43, 34, 18, 13, 37, 7, 4, 12, 28, 36, 41, 29, 47, 46, 0]","[(2, 41, 3, 29), (2, 34, 14, 18), (2, 29, 17, 47), (2, 12, 35, 28), (3, 41, 23, 29), (3, 29, 27, 47), (2, 9, 31, 8), (2, 43, 15, 34), (3, 43, 32, 34), (3, 34, 26, 18), (2, 7, 22, 4), (2, 4, 42, 12), (4, 34, 39, 18), (4, 41, 50, 29), (3, 9, 10, 8), (3, 12, 20, 28), (4, 12, 5, 28), (2, 18, 33, 13), (4, 29, 48, 47), (2, 36, 21, 41), (2, 28, 25, 36), (3, 28, 1, 36), (4, 43, 16, 34), (4, 28, 6, 36), (4, 9, 38, 8), (2, 8, 44, 30), (2, 2, 24, 9), (3, 7, 19, 4), (3, 2, 49, 9), (3, 36, 40, 41), (3, 8, 11, 30)]"
