problemName,customerCount,status,vehicleFileID,cutoffTime,problemType,numUAVs,numTrucks,requireTruckAtDepot,requireDriver,Etype,ITER,runtimeSecondsByRunner,returncode,objective,totalTime,truckWaitingTime,uavWaitingTime,numTruckCustomers,numUAVCustomers,truckRoute,uavSorties
20170608T121632668184,10,solved,101,3600,2,3,-1,1,1,3,1,0.03865313529968262,0,3024.179385,0.005502,688.112732,506.522963,3.0,7.0,"[0, 7, 10, 2, 0]","[(2, 10, 5, 2), (2, 7, 4, 10), (3, 7, 1, 10), (4, 7, 9, 10), (2, 0, 8, 7), (2, 2, 6, 0), (3, 2, 3, 0)]"
20170608T121651164057,10,solved,101,3600,2,3,-1,1,1,3,1,0.03822493553161621,0,3423.145686,0.005344,0.0,2711.898784,2.0,8.0,"[0, 4, 5, 0]","[(2, 5, 6, 0), (3, 5, 1, 0), (4, 5, 2, 0), (2, 0, 8, 4), (2, 4, 10, 5), (3, 4, 7, 5), (4, 4, 3, 5), (3, 0, 9, 4)]"
20170608T121710107640,10,solved,101,3600,2,3,-1,1,1,3,1,0.03850221633911133,0,4469.13865,0.005349,0.0,3048.551248,3.0,7.0,"[0, 3, 9, 6, 0]","[(2, 0, 8, 3), (2, 6, 7, 0), (3, 0, 5, 3), (4, 0, 1, 3), (2, 3, 4, 9), (3, 3, 2, 9), (4, 3, 10, 9)]"
20170608T121728978505,10,solved,101,3600,2,3,-1,1,1,3,1,0.03761601448059082,0,4117.865924,0.004671,83.534472,254.385586,6.0,4.0,"[0, 8, 7, 2, 9, 4, 3, 0]","[(2, 8, 10, 7), (2, 7, 1, 2), (3, 7, 6, 2), (3, 8, 5, 7)]"
20170608T121747991951,10,solved,101,3600,2,3,-1,1,1,3,1,0.04045915603637695,0,4508.90921,0.006925,182.457553,1841.713521,3.0,7.0,"[0, 10, 4, 8, 0]","[(2, 0, 6, 10), (3, 0, 2, 10), (2, 8, 3, 0), (3, 8, 5, 0), (4, 0, 7, 10), (4, 8, 9, 0), (2, 4, 1, 8)]"
20170608T121807019623,10,solved,101,3600,2,3,-1,1,1,3,1,0.03861689567565918,0,4349.222854,0.005977,332.55389,121.392528,7.0,3.0,"[0, 9, 2, 1, 8, 5, 6, 3, 0]","[(2, 1, 7, 8), (2, 8, 10, 5), (3, 1, 4, 8)]"
20170608T121825920767,10,solved,101,3600,2,3,-1,1,1,3,1,0.038992881774902344,0,4694.547925,0.006117,0.0,290.857633,9.0,1.0,"[0, 1, 5, 7, 9, 10, 8, 2, 6, 3, 0]","[(2, 9, 4, 10)]"
20170608T121844810174,10,solved,101,3600,2,3,-1,1,1,3,1,0.04011869430541992,0,3102.550966,0.006851,324.180097,0.0,7.0,3.0,"[0, 7, 10, 6, 1, 3, 9, 4, 0]","[(2, 3, 8, 9), (2, 6, 2, 1), (2, 1, 5, 3)]"
20170608T121903600571,10,solved,101,3600,2,3,-1,1,1,3,1,0.03846287727355957,0,4541.54954,0.005105,47.156157,568.323538,5.0,5.0,"[0, 9, 8, 4, 6, 3, 0]","[(2, 6, 2, 3), (3, 6, 1, 3), (2, 8, 7, 4), (4, 6, 5, 3), (3, 8, 10, 4)]"
20170608T121925358737,10,solved,101,3600,2,3,-1,1,1,3,1,0.04006218910217285,0,4619.103447,0.007061,0.0,1278.775994,4.0,6.0,"[0, 9, 3, 6, 7, 0]","[(2, 6, 8, 7), (2, 7, 5, 0), (3, 7, 2, 0), (2, 3, 1, 6), (4, 7, 10, 0), (3, 3, 4, 6)]"
