problem_id,num_customers,num_uavs,status,makespan,runtime,LTL,num_truck_customers,num_uav_customers,truck_waiting_time,uav_waiting_time,truck_route,uav_sorties,validation_valid,missing_customers,duplicated_customers
20170606T124638691350,100,3,solved_no_gurobi,15725.524135334237,60.45798683166504,42,47,53,416.1748993342396,3819.812372720618,"[0, 5, 56, 1, 6, 15, 45, 97, 58, 43, 30, 88, 17, 75, 41, 13, 73, 12, 7, 87, 47, 50, 23, 20, 99, 76, 39, 14, 22, 96, 94, 59, 100, 2, 78, 82, 3, 98, 34, 65, 91, 84, 8, 49, 89, 46, 68, 25, 0]","[(2, 47, 77, 50), (2, 20, 38, 99), (2, 99, 62, 76), (2, 23, 31, 20), (3, 47, 42, 50), (3, 20, 61, 99), (2, 97, 44, 58), (2, 50, 11, 23), (2, 73, 69, 12), (3, 73, 33, 12), (2, 75, 48, 41), (2, 78, 74, 82), (2, 39, 32, 14), (4, 47, 93, 50), (2, 41, 72, 13), (4, 73, 70, 12), (3, 99, 29, 76), (3, 41, 35, 13), (2, 13, 36, 73), (4, 41, 66, 13), (4, 99, 19, 76), (3, 13, 16, 73), (2, 76, 21, 39), (3, 50, 81, 23), (3, 23, 28, 20), (2, 14, 60, 22), (2, 17, 26, 75), (2, 7, 4, 87), (3, 17, 80, 75), (2, 45, 9, 97), (4, 50, 79, 23), (4, 20, 63, 99), (4, 17, 67, 75), (3, 45, 53, 97), (4, 23, 54, 20), (3, 75, 64, 41), (4, 75, 95, 41), (2, 82, 10, 3), (3, 76, 71, 39), (3, 14, 40, 22), (4, 76, 92, 39), (2, 87, 57, 47), (4, 13, 90, 73), (2, 88, 51, 17), (4, 45, 52, 97), (4, 14, 85, 22), (3, 88, 37, 17), (3, 87, 83, 47), (4, 88, 24, 17), (2, 15, 55, 45), (3, 7, 86, 87), (3, 15, 18, 45), (4, 15, 27, 45)]",True,[],[]
20170606T124852600104,100,3,solved_no_gurobi,16627.306981126476,46.65416598320007,70,70,30,1375.23384412647,1191.0621368627994,"[0, 66, 46, 91, 39, 94, 87, 79, 67, 41, 7, 77, 9, 50, 59, 83, 52, 10, 17, 13, 16, 97, 30, 28, 44, 68, 1, 48, 92, 96, 80, 36, 26, 2, 22, 73, 63, 62, 21, 29, 18, 90, 42, 82, 49, 89, 53, 5, 3, 95, 20, 11, 8, 54, 31, 69, 84, 61, 57, 74, 34, 60, 86, 72, 23, 81, 14, 45, 58, 98, 99, 0]","[(2, 54, 71, 31), (2, 2, 35, 22), (2, 92, 6, 96), (2, 96, 15, 80), (3, 96, 85, 80), (2, 28, 65, 44), (3, 92, 55, 96), (2, 48, 47, 92), (4, 92, 64, 96), (3, 48, 32, 92), (3, 28, 4, 44), (4, 96, 24, 80), (4, 28, 56, 44), (2, 73, 70, 63), (2, 61, 43, 57), (2, 58, 88, 98), (3, 58, 51, 98), (4, 58, 40, 98), (2, 60, 93, 86), (3, 73, 19, 63), (2, 80, 27, 36), (3, 80, 33, 36), (4, 48, 37, 92), (4, 73, 78, 63), (2, 52, 12, 10), (2, 36, 76, 26), (3, 60, 25, 86), (4, 60, 38, 86), (4, 80, 75, 36), (3, 36, 100, 26)]",True,[],[]
20170606T125025587321,100,3,solved_no_gurobi,16183.480851788172,37.82669377326965,25,37,63,1070.9778687881735,4364.914962703569,"[0, 52, 12, 17, 84, 59, 33, 23, 53, 100, 27, 60, 51, 96, 88, 9, 28, 68, 29, 65, 62, 58, 19, 98, 73, 7, 56, 22, 91, 93, 45, 80, 54, 47, 55, 13, 24, 35, 0]","[(2, 59, 95, 33), (2, 23, 6, 53), (2, 91, 49, 93), (2, 68, 3, 29), (2, 17, 71, 84), (3, 59, 43, 33), (2, 47, 14, 55), (2, 98, 38, 73), (3, 68, 90, 29), (2, 33, 16, 23), (2, 45, 46, 80), (2, 62, 77, 58), (2, 28, 15, 68), (2, 84, 26, 59), (2, 9, 41, 28), (3, 47, 72, 55), (2, 93, 66, 45), (3, 45, 89, 80), (4, 47, 81, 55), (3, 93, 99, 45), (4, 93, 70, 45), (2, 19, 37, 98), (3, 98, 87, 73), (3, 23, 57, 53), (4, 45, 63, 80), (2, 27, 20, 60), (3, 91, 40, 93), (3, 27, 61, 60), (3, 84, 18, 59), (2, 56, 94, 22), (3, 33, 50, 23), (3, 62, 92, 58), (2, 58, 67, 19), (3, 28, 5, 68), (4, 28, 10, 68), (3, 58, 34, 19), (3, 17, 11, 84), (4, 91, 44, 93), (2, 73, 36, 7), (4, 68, 8, 29), (2, 53, 21, 100), (4, 33, 31, 23), (4, 58, 74, 19), (2, 80, 39, 54), (3, 9, 85, 28), (4, 98, 78, 73), (3, 53, 83, 100), (3, 19, 75, 98), (4, 17, 1, 84), (4, 53, 4, 100), (2, 55, 2, 13), (4, 84, 64, 59), (3, 73, 25, 7), (4, 73, 48, 7), (4, 19, 97, 98), (3, 55, 76, 13), (2, 88, 86, 9), (3, 88, 32, 9), (4, 55, 30, 13), (2, 100, 82, 27), (4, 59, 79, 33), (4, 62, 42, 58), (3, 56, 69, 22)]",True,[],[]
20170606T131220449002,100,3,solved_no_gurobi,16539.238572301765,52.224870920181274,47,47,53,1528.1116233017667,2891.942655612378,"[0, 53, 60, 30, 61, 49, 83, 93, 10, 55, 59, 78, 31, 8, 89, 48, 95, 17, 34, 66, 76, 36, 57, 99, 7, 72, 23, 98, 14, 28, 19, 69, 1, 21, 79, 62, 74, 70, 96, 94, 86, 6, 65, 47, 58, 35, 64, 26, 0]","[(2, 79, 13, 62), (2, 98, 15, 14), (2, 1, 85, 21), (2, 7, 91, 72), (2, 14, 22, 28), (3, 7, 4, 72), (3, 79, 97, 62), (2, 96, 25, 94), (3, 98, 2, 14), (2, 21, 56, 79), (4, 79, 39, 62), (4, 98, 67, 14), (2, 94, 9, 86), (3, 1, 54, 21), (2, 19, 43, 69), (2, 8, 68, 89), (2, 70, 11, 96), (4, 7, 82, 72), (3, 19, 20, 69), (4, 19, 71, 69), (2, 23, 33, 98), (3, 8, 44, 89), (3, 94, 90, 86), (4, 94, 37, 86), (4, 1, 73, 21), (3, 70, 63, 96), (2, 57, 24, 99), (3, 96, 84, 94), (3, 23, 92, 98), (4, 23, 100, 98), (3, 21, 40, 79), (4, 70, 88, 96), (4, 96, 77, 94), (4, 21, 29, 79), (2, 74, 81, 70), (4, 8, 18, 89), (2, 72, 3, 23), (3, 72, 46, 23), (4, 72, 32, 23), (3, 14, 51, 28), (4, 14, 5, 28), (2, 69, 27, 1), (3, 69, 52, 1), (4, 69, 38, 1), (2, 55, 41, 59), (2, 28, 50, 19), (3, 28, 42, 19), (4, 28, 45, 19), (3, 55, 12, 59), (4, 55, 87, 59), (2, 10, 80, 55), (3, 10, 75, 55), (4, 10, 16, 55)]",True,[],[]
20170606T182511986726,100,3,solved_no_gurobi,19564.98292185783,48.82160782814026,32,42,58,1023.1794578578309,4176.738048706496,"[0, 23, 73, 35, 71, 43, 22, 34, 26, 28, 64, 56, 45, 63, 94, 29, 16, 69, 96, 8, 77, 27, 99, 47, 72, 98, 86, 81, 21, 17, 97, 13, 82, 62, 91, 3, 41, 1, 42, 44, 24, 10, 51, 0]","[(2, 47, 40, 72), (2, 10, 68, 51), (2, 0, 75, 23), (2, 82, 57, 62), (2, 13, 61, 82), (2, 91, 52, 3), (3, 82, 53, 62), (2, 43, 48, 22), (2, 94, 80, 29), (3, 43, 20, 22), (3, 13, 100, 82), (2, 35, 74, 71), (4, 13, 5, 82), (2, 22, 32, 34), (3, 22, 88, 34), (2, 34, 92, 26), (3, 47, 90, 72), (2, 73, 6, 35), (3, 0, 66, 23), (4, 47, 79, 72), (2, 27, 14, 99), (2, 17, 31, 97), (2, 72, 83, 98), (4, 82, 38, 62), (2, 77, 49, 27), (3, 17, 19, 97), (2, 62, 30, 91), (3, 27, 87, 99), (2, 97, 59, 13), (4, 17, 2, 97), (2, 63, 46, 94), (4, 22, 37, 34), (3, 72, 84, 98), (4, 27, 58, 99), (4, 72, 11, 98), (2, 86, 76, 81), (3, 35, 9, 71), (3, 91, 50, 3), (4, 91, 36, 3), (3, 94, 60, 29), (3, 86, 25, 81), (4, 0, 18, 23), (2, 96, 85, 8), (2, 71, 39, 43), (4, 35, 7, 71), (2, 16, 15, 69), (3, 63, 67, 94), (3, 97, 4, 13), (4, 63, 54, 94), (4, 97, 12, 13), (2, 8, 95, 77), (3, 77, 93, 27), (3, 96, 70, 8), (4, 94, 65, 29), (3, 8, 89, 77), (4, 77, 33, 27), (3, 10, 55, 51), (4, 86, 78, 81)]",True,[],[]
20170606T183304945538,100,3,solved_no_gurobi,15951.089001165898,44.02604603767395,54,54,46,492.6028101658958,3198.286803560097,"[0, 49, 29, 42, 87, 14, 57, 25, 56, 19, 89, 7, 66, 1, 43, 98, 52, 79, 9, 69, 73, 17, 71, 12, 38, 4, 67, 54, 24, 18, 31, 75, 2, 15, 92, 90, 58, 8, 3, 27, 23, 13, 72, 37, 68, 80, 74, 96, 36, 6, 84, 82, 65, 70, 85, 0]","[(2, 24, 35, 18), (2, 57, 81, 25), (2, 3, 78, 27), (2, 18, 20, 31), (3, 18, 10, 31), (2, 15, 44, 92), (2, 7, 41, 66), (2, 56, 47, 19), (2, 90, 64, 58), (2, 31, 61, 75), (3, 57, 46, 25), (3, 24, 88, 18), (3, 56, 93, 19), (4, 24, 77, 18), (3, 7, 83, 66), (4, 7, 39, 66), (4, 56, 59, 19), (3, 15, 5, 92), (2, 25, 30, 56), (2, 75, 40, 2), (3, 31, 95, 75), (3, 90, 34, 58), (2, 73, 21, 17), (3, 73, 45, 17), (2, 89, 97, 7), (2, 49, 48, 29), (4, 73, 99, 17), (2, 2, 16, 15), (4, 15, 60, 92), (2, 96, 22, 36), (2, 17, 50, 71), (3, 2, 62, 15), (4, 18, 53, 31), (3, 49, 86, 29), (4, 2, 76, 15), (3, 75, 32, 2), (3, 96, 33, 36), (4, 57, 28, 25), (4, 75, 26, 2), (2, 4, 11, 67), (3, 25, 100, 56), (4, 25, 63, 56), (2, 54, 94, 24), (3, 89, 55, 7), (3, 54, 51, 24), (4, 54, 91, 24)]",True,[],[]
20170606T183517897245,100,3,solved_no_gurobi,16287.391408077903,52.25352120399475,60,60,40,245.1908010779025,3020.05780817275,"[0, 61, 49, 13, 73, 59, 96, 48, 26, 44, 8, 17, 46, 11, 50, 78, 53, 69, 99, 85, 57, 100, 36, 19, 70, 76, 1, 56, 16, 86, 39, 10, 84, 77, 54, 72, 9, 45, 32, 65, 94, 67, 31, 27, 97, 23, 38, 43, 40, 12, 89, 35, 91, 5, 80, 90, 47, 25, 83, 29, 51, 0]","[(2, 38, 88, 43), (2, 76, 33, 1), (2, 77, 93, 54), (3, 76, 95, 1), (2, 10, 98, 84), (2, 44, 81, 8), (2, 100, 37, 36), (4, 76, 3, 1), (3, 44, 60, 8), (2, 99, 75, 85), (3, 10, 22, 84), (4, 10, 58, 84), (2, 36, 82, 19), (2, 53, 41, 69), (3, 100, 28, 36), (2, 94, 55, 67), (2, 57, 30, 100), (3, 36, 63, 19), (4, 100, 62, 36), (3, 53, 42, 69), (3, 77, 18, 54), (4, 44, 21, 8), (3, 57, 6, 100), (2, 39, 64, 10), (4, 53, 34, 69), (4, 77, 20, 54), (4, 36, 68, 19), (2, 47, 87, 25), (2, 69, 2, 99), (3, 39, 71, 10), (3, 47, 74, 25), (3, 69, 52, 99), (4, 69, 7, 99), (4, 39, 66, 10), (3, 99, 92, 85), (2, 23, 79, 38), (2, 84, 14, 77), (3, 84, 15, 77), (4, 84, 24, 77), (4, 99, 4, 85)]",True,[],[]
20170607T111421374488,100,3,solved_no_gurobi,19745.786305346377,63.2681839466095,28,36,64,967.6515963463758,4609.537470154862,"[0, 52, 30, 81, 37, 22, 31, 15, 7, 63, 98, 49, 21, 1, 33, 4, 16, 43, 34, 74, 59, 60, 68, 8, 46, 66, 70, 80, 96, 88, 64, 26, 94, 69, 19, 41, 47, 0]","[(2, 15, 87, 7), (2, 34, 23, 74), (2, 69, 48, 19), (2, 4, 25, 16), (2, 63, 6, 98), (2, 7, 27, 63), (2, 96, 38, 88), (2, 33, 57, 4), (2, 21, 9, 1), (2, 74, 14, 59), (3, 7, 62, 63), (2, 60, 58, 68), (2, 94, 17, 69), (2, 8, 55, 46), (2, 41, 51, 47), (3, 74, 13, 59), (3, 94, 61, 69), (2, 66, 86, 70), (2, 80, 91, 96), (3, 33, 11, 4), (3, 15, 10, 7), (2, 68, 85, 8), (4, 33, 100, 4), (3, 66, 40, 70), (3, 4, 24, 16), (4, 4, 54, 16), (3, 34, 39, 74), (4, 34, 35, 74), (2, 31, 28, 15), (3, 41, 89, 47), (3, 60, 32, 68), (3, 63, 76, 98), (4, 63, 90, 98), (3, 80, 83, 96), (4, 74, 67, 59), (4, 7, 92, 63), (4, 66, 72, 70), (4, 80, 5, 96), (2, 98, 53, 49), (2, 1, 2, 33), (3, 98, 71, 49), (2, 70, 3, 80), (4, 41, 65, 47), (3, 68, 36, 8), (4, 94, 50, 69), (4, 15, 84, 7), (2, 19, 56, 41), (2, 64, 97, 26), (2, 49, 44, 21), (4, 68, 18, 8), (4, 98, 95, 49), (3, 69, 82, 19), (3, 21, 99, 1), (3, 19, 73, 41), (4, 60, 79, 68), (4, 69, 45, 19), (4, 21, 93, 1), (4, 19, 42, 41), (3, 1, 12, 33), (4, 1, 78, 33), (3, 31, 20, 15), (3, 70, 29, 80), (2, 16, 77, 43), (3, 16, 75, 43)]",True,[],[]
20170607T111828707735,100,3,solved_no_gurobi,16272.622824730874,46.196860790252686,64,64,36,486.11621073087645,2300.729453937947,"[0, 33, 83, 77, 70, 10, 100, 79, 51, 81, 15, 85, 99, 1, 88, 76, 73, 56, 19, 50, 42, 97, 16, 37, 21, 39, 87, 82, 71, 75, 12, 84, 5, 55, 26, 67, 60, 29, 11, 34, 65, 17, 49, 27, 22, 93, 90, 18, 35, 45, 44, 48, 7, 94, 25, 74, 6, 80, 95, 4, 59, 86, 98, 64, 32, 0]","[(2, 64, 52, 32), (2, 73, 24, 56), (2, 19, 20, 50), (3, 19, 31, 50), (2, 32, 61, 0), (2, 48, 53, 7), (2, 49, 9, 27), (3, 64, 8, 32), (4, 64, 58, 32), (2, 27, 41, 22), (2, 50, 66, 42), (4, 19, 69, 50), (2, 44, 96, 48), (3, 49, 63, 27), (2, 95, 30, 4), (2, 80, 57, 95), (2, 29, 3, 11), (3, 44, 92, 48), (4, 44, 72, 48), (3, 95, 89, 4), (4, 49, 91, 27), (4, 95, 13, 4), (2, 45, 62, 44), (2, 74, 40, 6), (3, 29, 36, 11), (3, 32, 43, 0), (3, 48, 68, 7), (3, 27, 54, 22), (4, 27, 78, 22), (4, 32, 23, 0), (4, 29, 28, 11), (3, 45, 46, 44), (3, 80, 47, 95), (4, 45, 38, 44), (4, 48, 14, 7), (4, 80, 2, 95)]",True,[],[]
20170607T112250854254,100,3,solved_no_gurobi,19587.05078006722,37.57702875137329,31,35,65,1411.0923340672234,7482.582608702101,"[0, 49, 82, 46, 7, 32, 71, 12, 64, 59, 70, 67, 74, 26, 87, 35, 79, 95, 42, 3, 66, 24, 21, 5, 85, 10, 53, 29, 76, 8, 28, 75, 86, 52, 58, 37, 0]","[(2, 53, 68, 29), (2, 7, 40, 32), (2, 74, 14, 26), (2, 37, 13, 0), (2, 28, 99, 75), (2, 8, 27, 28), (2, 21, 11, 5), (2, 87, 34, 35), (3, 74, 25, 26), (2, 75, 100, 86), (3, 28, 50, 75), (2, 86, 73, 52), (3, 7, 77, 32), (2, 35, 98, 79), (3, 8, 18, 28), (2, 79, 65, 95), (3, 75, 47, 86), (3, 37, 84, 0), (4, 28, 43, 75), (4, 75, 54, 86), (4, 37, 88, 0), (3, 79, 61, 95), (3, 35, 60, 79), (2, 85, 96, 10), (4, 35, 97, 79), (2, 95, 19, 42), (3, 21, 36, 5), (4, 21, 23, 5), (4, 79, 57, 95), (3, 85, 6, 10), (4, 74, 15, 26), (3, 87, 39, 35), (3, 86, 48, 52), (3, 53, 69, 29), (4, 53, 81, 29), (2, 3, 9, 66), (2, 24, 20, 21), (3, 24, 56, 21), (3, 3, 63, 66), (3, 95, 92, 42), (4, 7, 4, 32), (4, 24, 91, 21), (2, 66, 80, 24), (4, 95, 83, 42), (4, 85, 1, 10), (4, 86, 41, 52), (2, 82, 94, 46), (4, 3, 72, 66), (3, 66, 89, 24), (3, 82, 22, 46), (4, 66, 62, 24), (4, 82, 45, 46), (2, 52, 55, 58), (2, 5, 17, 85), (4, 87, 38, 35), (3, 52, 44, 58), (2, 58, 78, 37), (2, 32, 90, 71), (4, 52, 51, 58), (3, 5, 93, 85), (4, 5, 31, 85), (2, 76, 30, 8), (3, 58, 16, 37), (2, 26, 33, 87), (4, 58, 2, 37)]",True,[],[]
